Timestamp	Your Name	Your personal website	Title	Authors	First author's last name	Year	URL	Download URL	Publication Details	Pages	Abstract	DOI	Context
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	Towards a More Effective OSC Time Tag Scheme	Freed, Adrian 	Freed	2004	http://www.adrianfreed.com/content/towards-more-effective-osc-time-tag-scheme		Open Sound Control Conference				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	OSC and Gesture features of CNMAT's Connectivity Processor	Avizienis, Rimas  , and Freed Adrian 	Avizienis	2004	http://www.adrianfreed.com/content/osc-and-gesture-features-cnmats-connectivity-processor		Open Sound Control Conference				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	Open Sound Control: State of the Art 2003	Wright, Matthew  , Freed Adrian  , and Momeni Ali 	Wright	2003	http://www.adrianfreed.com/content/open-sound-control-state-art-2003		International Conference on New Interfaces for Musical Expression		 Open SoundControl (?OSC?) is a protocol for communication among computers, sound synthesizers, and other multimedia devices that is optimized for modern networking technology. OSC has achieved wide use in the field of computer-based new interfaces for musical expression for wide-area and local-area networked distributed music systems, inter-process communication, and even within a single application. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	Managing Complexity with Explicit Mapping of Gestures to Sound Control with OSC	Wright, Matthew  , Freed Adrian  , Lee Ahm  , Madden Timothy  , and Momeni Ali 	Wright	2001	http://www.adrianfreed.com/content/managing-complexity-explicit-mapping-gestures-sound-control-osc		International Computer Music Conference				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	An Open Architecture for Real-time Music Software	Chaudhary, Amar  , Freed Adrian  , and Wright Matthew 	Chaudhary	2000	http://www.adrianfreed.com/content/open-architecture-real-time-music-software		International Computer Music Conference		 Open Sound World (OSW) is a scalable, extensible object-oriented language that allows sound designers and musicians to process sound in response to expressive real-time control. OSW allows users to develop at different levels, including visual patching, XML editing, scripting and high-level C++. Components called transforms are combined to form programs called patches.  The set of included transforms can be extended using the ?Externalizer,? a tool for writing high-level specifications of new transforms.  The OSW real-time scheduler supports a uniform timing model for all components and symmetric multiprocessing. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:02	Adrian Freed	http://adrianfreed.com	A New Music Keyboard featuring Continuous Key-position Sensing and High-speed Communication Options	Freed, Adrian  , and Avizienis Rimas 	Freed	2000	http://www.adrianfreed.com/content/new-music-keyboard-featuring-continuous-key-position-sensing-and-high-speed-communication-op		International Computer Music Conference		 We describe a new music keyboard with independent, continuous position sensing capable of communicating gestural nuance available on manual tracker organs, harpsichords and pianos. We explain how the additional functionality can be obtained at a lower cost than existing keyboard controllers and demonstrate a prototype to illustrate this analysis. Our new keyboard uses optical interruption sensing for each key and hybrid space and time multiplexing to achieve the requisite scan rates. Scanned data is assembled into packets using a single FPGA and formatted for a variety of readily available communication methods including embedded in SPDIF and ADAT audio streams and as Ethernet UDP packets. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Scalable Connectivity Processor for Computer Music Performance Systems	Avizienis, Rimas  , Freed Adrian  , Suzuki Takahiko  , and Wessel David 	Avizienis	2000	http://www.adrianfreed.com/content/scalable-connectivity-processor-computer-music-performance-systems		International Computer Music Conference		 Standard laptop computers are now capable of sizeable quantities of sound synthesis and sound processing, but low-latency, high quality, multichannel audio I/O has not been possible without a cumbersome external card cage.  CNMAT has developed a solution using the ubiquitous 100BaseT Ethernet that supports up to 10 channels of 24-bit audio, 64 channels of sample-synchronous control-rate gesture data, and 4 precisely time-stamped MIDI I/O streams. Latency measurements show that we can get signals into and back out of Max/MSP in under 7 milliseconds.   The central component in the device is a field programmable gate array (FPGA).   In addition to providing a variety of computer interface capabilities, the device can function as a cross-coder for a variety of protocols including GMICS.  This paper outlines the motivation, design, and implementation of the connectivity processor. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	An Open Architecture for Real-Time Audio Processing Software	Chaudhary, Amar  , Freed Adrian  , and Wright Matthew 	Chaudhary	1999	http://www.adrianfreed.com/content/open-architecture-real-time-audio-processing-software		Audio Engineering Society 107th Convention,		 OSW, or "Open Sound World," allows development of audio applications using patching, C++, high-level specifications and scripting. In OSW, components called "transforms" are dynamically configured into larger units called "patches."  New components can be expressed using familiar mathematical definitions without deep knowledge of C++. High-level specifications of transforms are created using the "Externalizer," and are compiled and loaded into a running OSW environment. The data used by transforms can have any valid C++ type. OSW uses a reactive real-time scheduler that safely and efficiently handles multiple processors, time sources and synchronous data flows. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	New Musical Control Structures from Standard Gestural Controllers	Wright, Matthew  , Wessel David  , and Freed Adrian 	Wright	1997	http://www.adrianfreed.com/content/new-musical-control-structures-standard-gestural-controllers		International Computer Music Conference		 We have adapted a digitizing tablet as a musical gestural controller. We characteristize the device in terms of the data it outputs, the resolution of that data, and temporal behavior. We define a powerful, high-level model for mapping tablet data to musical control information and conclude with a list of example applications. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Open Sound Control: A New Protocol for Communicating with Sound Synthesizers	Wright, Matthew  , and Freed Adrian 	Wright	1997	http://www.adrianfreed.com/content/open-sound-control-new-protocol-communicating-sound-synthesizers		International Computer Music Conference (ICMC)		 Open SoundControl is a new protocol for communication among computers, sound synthesizers, and other multimedia devices that is optimized for modern networking technology. Entities within a system are addressed individually by an open-ended URL-style symbolic naming scheme that includes a powerful pattern matching language to specify multiple recipients of a single message. We provide high resolution time tags and a mechanism for specifying groups of messages whose effects are to occur simultaneously. There is also a mechanism for dynamically querying an Open SoundControl system to find out its capabilities and documentation of its features. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	OSCuino rough Arduino OSC sketch for Open Sound Control work	Adrian Freed	Freed	2010	http://www.adrianfreed.com/content/oscuino-rough-arduino-osc-sketch-open-sound-control-work		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Tablo: e-textile Fabric Drape Sensing Controller	Adrian Freed	Freed	2010	http://www.adrianfreed.com/content/tablo-e-textile-fabric-drape-sensing-controller		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Kalimba Controller with piezo-resistive fabric pressure sensor for displacement measurement	Adrian Freed	Freed	2010	http://www.adrianfreed.com/content/kalimba-controller-piezo-resistive-fabric-pressure-sensor-displacement-measurement		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Round Slide Harp	Adrian Freed	Freed	2010	http://www.adrianfreed.com/content/round-slide-harp		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	e-textile Interactive Demonstration at Maker Faire 2007	Adrian Freed	Freed	2007	http://www.adrianfreed.com/content/e-textile-interactive-demonstration-maker-faire-2007		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Best Practices for Open Sound Control	Schmeder, Andrew  , Freed Adrian  , and Wessel David 	Schmeder	2010	http://www.adrianfreed.com/content/best-practices-open-sound-control		Linux Audio Conference		The structure of the Open Sound Control (OSC) content format is introduced with historical context. The needs for temporal synchronization and dynamic range of audio control data are described in terms of accuracy, precision, bit-depth, bit-rate, and sampling frequency. Specic details are given for the case of instrumental gesture control, spatial audio control and synthesis algorithm control. The consideration of various transport mechanisms used with OSC is discussed for datagram, serial and isochronous modes. A summary of design approaches for describing audio control data is shown, and the case is argued that multi-layered information-rich representations that support multiple strategies for describing semantic structure are necessary.		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	OSC Encoding tentative draft	Adrian Freed	Freed	2012	http://www.adrianfreed.com/content/osc-encoding-tentative-draft		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	o.OM: Structured-Functional Communication between Computer Music Systems using OSC and Odot	Bresson, Jean  , MacCallum John  , and Freed Adrian 	Bresson	2016	http://www.adrianfreed.com/content/oom-structured-functional-communication-between-computer-music-systems-using-osc-and-odot		FARM2016		 O.—odot—is a portable media programming framework based on the OSC data encoding. It embeds a small expression language en-abling writing and execution of programs in OSC structures. We present recent works and experiments using this framework in the OpenMusic computer-aided composition environment. This inte-gration of programming in data transfer protocols enables original experiments with structured communication in media systems: pro-gram snippets can be distributed as OSC messages, which evaluate to further OSC messages in the different communicating software packages. We illustrate via case studies some advantages of such integrated system in terms of the functional expressivity, as well as the ef?ciency gained in the communication through declarative functional descriptions embedded in the transferred data. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Dynamic Message-Oriented Middleware with Open Sound Control and Odot	John MacCallum, Rama Gottfried, Ilya Rostovtsev Jean Bresson Adrian Freed 	John MacCallum	2015	http://www.adrianfreed.com/content/dynamic-message-oriented-middleware-open-sound-control-and-odot		International Computer Music Conference		 We present recent work on odot, a system that extends Open Sound Control and facilitates the rapid and dynamic con- struction of Message-Oriented Middleware providing an in- teroperability layer for communication between applications. Unlike traditional middleware systems, odot, when embedded in a host environment, provides a node where computation can take place, allowing middleware to take shape dynami- cally as the needs of the system develop. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Simple Synchronization for Open Sound Control	Madgwick, Sebastian  , Mitchell Thomas  , Barreto Carlos  , and Freed Adrian 	Madgwick	2015	http://www.adrianfreed.com/content/simple-synchronization-open-sound-control		ICMC		 Clock synchronisation is a mature and important aspect ofdistributed computing systems. Despite the importance of accurate timing in music, there are relatively few widely-applicable synchronisation solutions available to computer music practitioners. In this paper we present a simple OSC-based synchronisation method for wired and wireless applications, whichis designed to be easy to apply and is shown to offer accuracy appropriate for fine-grained music applications. The proposed solution relies on a single master sending a synchronisation message to all slaves. Empirical studies witha heterogeneous network of 17 Wi-Fi slaves and five Ethernet slaves demonstrate that each homogeneous group is able to achieve a relative synchronisation accuracy of 166 us and 100 us respectively, offset from the master time by their respective network latencies. An acoustic localisation system isimplemented to demonstrate an application that requires both accurate synchronisation and benefits from wireless connectivity. The system is shown to precisely locate a sound source with a standard deviation of 1.8 mm. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:03	Adrian Freed	http://adrianfreed.com	Making the Most of Wifi: Optimisations for Robust Wireless Live Music Performance	Mitchell, Thomas  , Madgwick Sebastian  , Rankine Simon  , Hilton Geoffrey  , Freed Adrian  , and Andrew Nix 	Mitchell	2014	http://www.adrianfreed.com/content/making-most-wifi-optimisations-robust-wireless-live-music-performance		New Instruments of Musical Expression		 Wireless technology is growing increasingly prevalent in thedevelopment of new interfaces for live music performance.However, with a number of different wireless technologiesoperating in the 2.4 GHz band, there is a high riskof interference and congestion, which has the potentialto severely disrupt live performances. With its hightransmission power, channel bandwidth and throughput,Wi-Fi (IEEE 802.11) presents an opportunity for highlyrobust wireless communications. This paper presents ourpreliminary work to optimise the components of a Wi-Fisystem for live performance scenarios. We summarise themanufacture and testing of a prototype directional antennathat is designed to maximise sensitivity to a performer’ssignal while suppressing interference from elsewhere. Wealso propose a set of recommended Wi-Fi configurationsto reduce latency and increase throughput. Practicalinvestigations utilising these arrangements demonstratea single x-OSC device achieving a latency of <3 msand a distributed network of 15 devices achieving a netthroughput of ?4800 packets per second (?320 per device);where each packet is a 104-byte OSC message containing 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	o.io: a Unified Communications Framework for Music, Intermedia and Cloud Interaction	Freed, Adrian  , DeFilippo David  , Gottfried Rama  , MacCallum John  , Lubow Jeff  , Razo Derek  , Rostovtsev Ilya  , and Wessel David 	Freed	2014	http://www.adrianfreed.com/content/oio-unified-communications-framework-music-intermedia-and-cloud-interaction		ICMC		 We present work on the “o.io” system, a suite of tools for hiding vendor-specific and protocol- specific details of con-trollers and actuators and for replacing diffuse documentation and heterogeneous ontologies with harmonized, situational schema carried along in real-time with gesture and actuator control values as Open Sound Control (OSC) bundles. We introduce useful general design patterns and object-oriented tools that support them. We conclude with details of support of two particular devices that illustrate the potential of “o.io”, the QuNeo and Bluetooth LE heart rate monitors. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	Agile Interface Development using OSC Expressions and Process Migration	MacCallum, John  , Freed Adrian  , and Wessel David 	MacCallum	2013	http://www.adrianfreed.com/content/agile-interface-development-using-osc-expressions-and-process-migration		NIME		 This paper introduces “o.expr,” an expression language for dynamic, object- and agent-oriented computation of gesture signal processing workflows using OSC bundles. The use of o.expr is shown for a range of gesture processing tasks. Aspects of o.expr, including statelessness and homoiconicity, simplify agile applications development and provide support for heterogeneous computational networks. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	“Old” is the new “New”: a Fingerboard Case Study in Recrudescence as a NIME Development Strategy	Freed, Adrian  , Uitti Frances-Marie  , Mansfield Sam  , and MacCallum John 	Freed	2013	http://www.adrianfreed.com/content/%E2%80%9Cold%E2%80%9D-new-%E2%80%9Cnew%E2%80%9D-fingerboard-case-study-recrudescence-nime-development-strategy		NIME		 This paper addresses the problem that most electrophones and computer-based musical instruments are ephemera lasting long enough to signal academic and technical prowess. They rarely are used more than in a few musical performances. We offer a case study that suggests that longevity of use depends on stabilizing the interface and innovating the implementation to maintain the required stability of performance for players. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	Composability for Musical Gesture Signal Processing using new OSC-based Object and Functional Programming Extensions to Max/MSP	Freed, Adrian  , MacCallum John  , and Schmeder Andrew 	Freed	2011	http://www.adrianfreed.com/content/composability-musical-gesture-signal-processing-using-new-osc-based-object-and-functional-pr		New Interfaces for Musical Expression		 An effective programming style for gesture signal processing is described using a new library that brings efficient run-time polymorphism, functional and instance-based object-oriented programming to Max/MSP. By introducing better support for generic programming and composability Max/MSP becomes a more productive environment for managing the growing scale and complexity of gesture sensing systems for musical instruments and interactive installations. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	Dynamic, Instance-based, Object-Oriented Programming  (OOP) in Max/MSP using Open Sound Control (OSC) Message Delegation	Freed, Adrian  , MacCallum John  , and Schmeder Andy 	Freed	2011	http://www.adrianfreed.com/content/dynamic-instance-based-object-oriented-programming-oop-maxmsp-using-open-sound-control-osc-m		ICMC 2011		 A new media programming style is introduced thatbrings efficient run-time polymorphism, functional andinstance-based object-oriented programming toMax/MSP and related visual dataflow languages.Examples are presented to illustrate new, unusual andeffective applications of the approach of using OSCmessages for object representations and data flow formethod delegation. 		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	Robust and Reliable Fabric, Piezoresistive Multitouch Sensing Surfaces for Musical Controllers	Roh, Jung-Sim  , Freed Adrian  , Mann Yotam  , and Wessel David 	Roh	2011	http://www.adrianfreed.com/content/robust-and-reliable-fabric-piezoresistive-multitouch-sensing-surfaces-musical-controllers		NIME 2011		The design space of fabric multitouch surface interaction is explored with emphasis on novel materials and construction techniques aimed towards reliable, repairable pressure sensing surfaces for musical applications.		Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	A Recipe using OSC Messages	Adrian Freed	Freed	2021	http://www.adrianfreed.com/content/recipe-using-osc-messages		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
05/04/2021 17:53:04	Adrian Freed	http://adrianfreed.com	Managing Complexity with Explicit Mapping of Gestures to Sound Control with OSC	Adrian Freed	Freed	2021	http://www.adrianfreed.com/content/managing-complexity-explicit-mapping-gestures-sound-control-osc-0		Blog post				Adrian Freed kindly provided a parseable collection of OSC-related papers from his website, ported to the new site by Matt Wright in May 2021
